"day","stat_type","rhr_type","n_diabetes_surgery1","n_no_diabetes_surgery0","mean_diabetes_surgery1","mean_no_diabetes_surgery0","sd_diabetes_surgery1","sd_no_diabetes_surgery0","p_value","cohens_d","significant","p_adjusted","significant_adjusted"
3,"max","rhr_50",15,19,106.266666666667,100.947368421053,14.8442709808323,11.853146249979,0.26784089104068,0.396010144306097,FALSE,0.500736234616825,FALSE
3,"mean","rhr_1",15,19,77.5855853108811,62.9157356712455,7.91655497044762,6.10355880071894,3.11148559427534e-06,2.07540562473586,TRUE,2.95591131456157e-05,TRUE
3,"mean","rhr_50",15,19,84.6513887235326,73.5197243030415,6.9248131482624,6.56894798282292,4.78302252076449e-05,1.64932448778596,TRUE,0.000908774278945254,TRUE
3,"median","rhr_1",15,19,77.0666666666667,61.0526315789474,8.54790422657312,5.66150435652463,2.12949647237495e-06,2.20889232949426,TRUE,2.02302164875621e-05,TRUE
3,"median","rhr_50",15,19,84.8,73.3157894736842,6.71033318312671,7.01033072273379,3.28392266298176e-05,1.67360216690233,TRUE,0.000696248767052803,TRUE
3,"min","rhr_1",15,19,59.0666666666667,47.6842105263158,12.1858622220686,6.61691965577595,0.00385939071683369,1.1608743349415,TRUE,0.00509683871707303,TRUE
3,"min","rhr_50",15,19,67,56.3684210526316,12.1420167776433,6.83301240153508,0.00635548864575092,1.0791433967204,TRUE,0.0086253060192334,TRUE
3,"sd","rhr_1",15,19,6.54394606669588,8.43284848295915,1.98788494520641,2.63581119733127,0.0233691421778961,-0.809147065743902,TRUE,0.0823433275787417,FALSE
3,"sd","rhr_50",15,19,7.29663132262396,8.2257381740213,3.37316241123322,2.22729032363874,0.366997714314233,-0.325062822216916,FALSE,0.435809785748151,FALSE
3,"skew","rhr_1",15,19,0.586958495441442,1.2855732446183,0.735085220176613,0.99827670985226,0.0252031069166765,-0.796946192949743,TRUE,0.319239354277903,FALSE
3,"skew","rhr_50",15,19,0.215513920681543,0.523696731150012,0.582264735728945,0.749129238118748,0.186593098901984,-0.459353924522601,FALSE,0.851654425278102,FALSE
4,"cv","rhr_1",15,19,9.37074171009797,13.658881704784,3.77064905572874,3.97340786987429,0.00305206263204875,-1.10708662928025,TRUE,0.00429549555621675,TRUE
4,"cv","rhr_50",15,19,8.56955060690641,12.069355238149,2.07691127432606,3.07855006857907,0.000417684424671422,-1.3327860319323,TRUE,0.00226742973393057,TRUE
4,"iqr","rhr_1",15,19,10.6666666666667,11.0921052631579,6.38823323067684,4.02355091782173,0.823953907386925,-0.0796930091620303,FALSE,0.823953907386925,FALSE
4,"iqr","rhr_50",15,19,9.61666666666667,11.6315789473684,3.30430815465997,3.18347340557081,0.082999588754736,-0.621032899107442,FALSE,0.225284598048569,FALSE
4,"kurt","rhr_1",15,19,3.79156099072577,6.161026767306,1.92800919990251,4.22814526925164,0.0389211910161505,-0.721098424393204,TRUE,0.903081492114113,FALSE
4,"kurt","rhr_50",15,19,3.76832097898384,5.53804912452279,1.92216362011909,6.29046462917101,0.258560498931743,-0.380500224241949,FALSE,0.866156681855489,FALSE
