"Parameter","P_Value","P_Adjusted","Significant","Effect_Size","Mean_Cluster1","Mean_Cluster2","Mean_Diff"
"VD_SVP",0.028,0.196,FALSE,1.73848713695308,1.17037142857143,-2.0912,-3.26157142857143
"VD_DCP",0.1,0.35,FALSE,1.38804285783127,0.558685714285714,-0.365033333333333,-0.923719047619048
"VD_ICP",0.238,0.555333333333333,FALSE,0.829366235362345,1.13402857142857,0.0307000000000001,-1.10332857142857
"PA_Choroid",0.641,0.8974,FALSE,0.403548698796223,7.358,-1.23666666666664,-8.59466666666665
"PA_SVP",0.58,0.8974,FALSE,0.457413408328842,0.878771428571429,-1.18233333333333,-2.06110476190476
"PA_DCP",0.919,0.919,FALSE,-0.078047640910901,-0.290471428571428,0.103133333333335,0.393604761904763
"PA_ICP",0.795,0.919,FALSE,0.220933895179047,1.21417142857143,0.281966666666668,-0.932204761904762
