"day","stat_type","p_value","significant","p_adjusted","significant_adjusted"
2,"max",0.444879719136441,FALSE,0.81286266184694,FALSE
2,"mean",0.684370280841024,FALSE,0.722390851998859,FALSE
2,"median",0.461391119163696,FALSE,0.565576210587756,FALSE
2,"min",0.805525116610651,FALSE,0.985831760897157,FALSE
2,"sd",0.267405979919101,FALSE,0.766551647188657,FALSE
2,"skew",0.937951215786035,FALSE,0.963301248645117,FALSE
3,"cv",0.260998094522236,FALSE,0.800280381473373,FALSE
3,"iqr",0.774987001284658,FALSE,0.947973120131894,FALSE
3,"kurt",0.567151701029581,FALSE,0.743164297900831,FALSE
3,"max",0.882205902512769,FALSE,0.933828544091961,FALSE
3,"mean",0.0783831147914155,FALSE,0.268841093042256,FALSE
3,"median",0.0618381227550793,FALSE,0.214400161412785,FALSE
