"day","stat_type","rhr_type","n_diabetes","n_non_diabetes","mean_diabetes","mean_non_diabetes","sd_diabetes","sd_non_diabetes","p_value","cohens_d","significant","p_adjusted","significant_adjusted"
6,"max","rhr_1",22,19,110.454545454545,100.526315789474,14.3650610285852,16.827122355995,0.0515140677201618,0.634610638554132,FALSE,0.242151725492036,FALSE
6,"max","rhr_50",21,18,109.761904761905,101.055555555556,15.6105885920575,13.5926979628217,0.0705980599598065,0.594839824203654,FALSE,0.221187982518467,FALSE
6,"mean","rhr_1",22,19,75.4939144494601,64.224619124841,10.3329451447217,6.22743000425573,0.000132358310820169,1.32100572145846,TRUE,0.00059755620222232,TRUE
6,"mean","rhr_50",21,18,82.6841700090618,74.9029103668378,8.41562876965062,7.59056357330276,0.00439271490392731,0.970992027985936,TRUE,0.0104326978968273,TRUE
6,"median","rhr_1",22,19,74.2272727272727,62.4210526315789,10.8668645242657,6.45768955478389,0.000133317561122434,1.32084055985558,TRUE,0.000642916917283342,TRUE
6,"median","rhr_50",21,18,82.2857142857143,74.7222222222222,8.77720261326385,8.58730633349943,0.0100990655357892,0.871091702582524,TRUE,0.0212589357572402,TRUE
6,"min","rhr_1",22,19,56.4545454545455,49.3157894736842,11.2703879712122,5.39601325650035,0.012818499418149,0.807946099540684,TRUE,0.0173965349246308,TRUE
6,"min","rhr_50",21,18,64.3333333333333,57.6666666666667,12.6187690894688,6.6774422718671,0.0437079407118859,0.660387233499144,TRUE,0.053577475711344,FALSE
6,"sd","rhr_1",22,19,7.55797848563965,8.8791102107291,2.06708839439519,2.80480274321165,0.0997873509369761,-0.536235842187338,FALSE,0.235144472378137,FALSE
6,"sd","rhr_50",21,18,8.30485018650324,8.38485411617713,3.93692964771629,1.90488056870135,0.934774801062543,-0.0258697186562797,FALSE,0.934774801062543,FALSE
6,"skew","rhr_1",22,19,0.79544309806599,0.63929538686112,0.677256831899065,0.624287057093516,0.447261751542901,0.239743829350006,FALSE,0.999948969295774,FALSE
6,"skew","rhr_50",21,18,0.463127504812397,0.409073775597869,0.64736879297307,0.808596440509817,0.821191840126434,0.073800293757944,FALSE,0.875679938552445,FALSE
7,"cv","rhr_1",21,18,10.707045326173,12.8740916488622,3.86202045907522,3.33251033780274,0.0678562253854461,-0.600789928406911,FALSE,0.0778477160630592,FALSE
7,"cv","rhr_50",21,18,9.48335494935939,11.406819991369,3.22092220056235,2.65748801304832,0.0482274092276449,-0.651431286465996,TRUE,0.1221761033767,FALSE
7,"iqr","rhr_1",21,18,10.3571428571429,11.3333333333333,4.99285203351466,4.34622892659291,0.517951638551521,-0.208555628166344,FALSE,0.546726729582162,FALSE
7,"iqr","rhr_50",21,18,9.64285714285714,10.3333333333333,3.49157148409873,2.64991675784909,0.487844993164412,-0.222774071290041,FALSE,0.806004771315116,FALSE
7,"kurt","rhr_1",21,18,7.45842060390266,4.80413330550364,7.59462708685044,2.07982426526938,0.137973517673281,0.476708580798679,FALSE,0.591463861106608,FALSE
7,"kurt","rhr_50",21,18,4.31213561006611,4.53910852879335,4.82842243918239,2.53193275314682,0.852533398756114,-0.0588752658299735,FALSE,0.92092145537814,FALSE
7,"max","rhr_1",21,18,113.809523809524,101.166666666667,20.6969056808477,12.0598995215793,0.0238527280454434,0.746412305240767,TRUE,0.213314258150722,FALSE
7,"max","rhr_50",21,18,108.952380952381,102.777777777778,16.1817063082859,9.61956068188243,0.150586018147854,0.463860361669135,FALSE,0.336604040565792,FALSE
7,"mean","rhr_1",21,18,76.0796859657287,64.0579812706738,11.0711618156016,5.84891200699713,0.000146280093118285,1.3577980338225,TRUE,0.00059755620222232,TRUE
7,"mean","rhr_50",21,18,84.6210103448302,74.7819586071583,8.93524490337568,7.41653737455567,0.000592153163563448,1.19826542292289,TRUE,0.00375030336923517,TRUE
7,"median","rhr_1",21,18,74.9523809523809,62.1388888888889,12.1263192703977,5.76960992553313,0.000167661645569704,1.34940173584043,TRUE,0.000642916917283342,TRUE
7,"median","rhr_50",21,18,84.5952380952381,74.1666666666667,8.52587099307022,8.2426437791881,0.000425475650686446,1.24365029636058,TRUE,0.00522065221626015,TRUE
7,"min","rhr_1",21,18,59.3333333333333,49.3333333333333,12.6820082531645,5.92104919160547,0.00308270122359701,1.01043056239672,TRUE,0.00650792480537148,TRUE
7,"min","rhr_50",21,18,68.2380952380952,56.2777777777778,11.2911680613866,7.42654662486151,0.000355249191835586,1.25156934041279,TRUE,0.00204909551567122,TRUE
7,"sd","rhr_1",21,18,7.94530077352808,8.2340405439143,2.64745947628373,2.26700451995642,0.715774338919568,-0.117155568507694,FALSE,0.777126425112674,FALSE
7,"sd","rhr_50",21,18,7.92546820204536,8.41833023468181,2.68229638851328,1.62849126634821,0.48620278541132,-0.222123781633689,FALSE,0.913549626988304,FALSE
7,"skew","rhr_1",21,18,1.12842423073343,1.04575976759873,1.30595015712739,0.413167609401295,0.786008217482224,0.0853478811653522,FALSE,0.999948969295774,FALSE
7,"skew","rhr_50",21,18,0.351922223704016,0.413970826789498,0.967635776085642,0.820053298761825,0.829591520733896,-0.0691823185493106,FALSE,0.875679938552445,FALSE
8,"cv","rhr_1",21,21,10.3310655065337,13.2043757570772,2.38188499902237,3.54602801411132,0.00398884435228198,-0.951247575888148,TRUE,0.0105159836133205,TRUE
8,"cv","rhr_50",21,21,10.3557718119331,11.2732060978453,3.42463033586069,3.32176750787515,0.383475944272565,-0.271945914331019,FALSE,0.463062395482141,FALSE
8,"iqr","rhr_1",21,21,9.66666666666667,10.6428571428571,2.57552583627758,3.68745460020478,0.326623310059006,-0.306933714137093,FALSE,0.413722859408074,FALSE
8,"iqr","rhr_50",21,21,9.95238095238095,11.952380952381,3.03069613251132,4.59049224458762,0.10469402787611,-0.514193714821382,FALSE,0.497296632411521,FALSE
8,"kurt","rhr_1",21,21,6.64855101750366,5.7130169729273,5.0262664751393,5.0304947810638,0.549996048047084,0.186050744977293,FALSE,0.696661660859639,FALSE
8,"kurt","rhr_50",21,21,4.73848175896638,3.41886857337032,3.71808445765269,1.77126157938805,0.15291521878818,0.453136728336866,FALSE,0.727181080741184,FALSE
8,"max","rhr_1",21,21,111.619047619048,103.380952380952,14.1685432930707,10.7771804776397,0.0406505084128411,0.654461268265049,TRUE,0.227311047858376,FALSE
8,"max","rhr_50",21,21,109.238095238095,100.809523809524,13.3712555951368,9.90262110564192,0.025903522905919,0.716382285247047,TRUE,0.121957105555669,FALSE
8,"mean","rhr_1",21,21,75.6116829011857,66.4319575762752,7.94117713383188,7.96044765078287,0.000574639222660322,1.15456360071131,TRUE,0.00136476815381826,TRUE
8,"mean","rhr_50",21,21,83.9159014622037,75.2784644027814,7.41103341078377,6.75122069788652,0.000313634891336744,1.21846114113466,TRUE,0.00375030336923517,TRUE
8,"median","rhr_1",21,21,74.2142857142857,65.0238095238095,8.50965837823621,8.69838518127961,0.00129457869011817,1.06809626319527,TRUE,0.00213886914019524,TRUE
8,"median","rhr_50",21,21,83.2857142857143,74.9047619047619,7.70644442750908,7.15300469666253,0.0007482489332726,1.12724844299016,TRUE,0.00522065221626015,TRUE
8,"min","rhr_1",21,21,57.9523809523809,51.7142857142857,9.58893211195173,8.06934233468166,0.0281113119328953,0.703933394783618,TRUE,0.0314185251014712,TRUE
